,Tweet,Label
275,ber terimakasih bang dennysiregar gak tau kalo data bobol dgn bang dennysiregar tau kalo telkomsel lemah,Positif
276,boikottelkomsel daya yg ujung barat nusantara kalo yg sinyal manjat pohon kelapa paksa terimakasih telkomsel,Positif
277,anjay jaring jam terimakasih telkomsel berkat jaring paket sms nya kepake,Positif
278,telkomsel mohon data sprti no ktp amp kk jgn bobol amp salah staff dgn sebar luas mohonnn terimakasih dennysiregar mohon hadap telkomsel,Positif
279,terima kasih telkomsel nonton netflix,Positif
280,terima kasih indihome telkomsel buka blokir netflixid senang dengar,Positif
281,terima kasih telkomsel yang buka netflix moga film dokumenter indonesia yang tampung maju industri film indonesia,Positif
282,terima kasih telkomsel buka akses netflix bayar jasa bandwidth mu hak pake layan suka hati gak langgar uu netflix telkomsel,Positif
283,terimakasih telkomsel unblock netflixid jd ga repot pake provider xixixi,Positif
284,terima kasih telkomsel karna udaa buka blokir netflixid surga sih weekend rumah aja,Positif
285,terima kasih indihome nonton netflixid ribet doa kabul telkom telkomsel,Positif
286,terima kasih netflixid telkomsel,Positif
287,terimakasih telkomsel istri bebas nonton netflix sayang hapenya lupa kalo suami pulang kerja masuk kamar mandi,Positif
288,terima kasih telkomsel aakuu cintaa telkom group,Positif
289,terima kasih ya telkomsel udah gak blokir netflixid gin enak,Positif
290,terima kasih telkomsel udah akur netflixid uninstall vpn dosa,Positif
291,terima kasih indihome telkomsel netflixid,Positif
292,terima kasih telkomsel telkom dengar aspirasi rakyat vpn nonton netflixid moga sukses tinggal pr indihome kualitas jaring main game lancar,Positif
293,terima kasih telkomsel indihome no vpn anymore,Positif
294,dear telkomsel perihal paket data combo omg gb rp juni via gopayindonesia selesai mohon cepat terima kasih,Positif
295,thankyou damai netflixid telkomsel indihome nya terimakasih wachee vpn,Positif
296,alhamdulillah udah nonton iflixth terima kasih telkomsel,Positif
297,terimakasih indihome telkomsel selancar netflix provider telkom,Positif
298,terima kasih telkomsel udah open netflix was cek payload nih hihi,Positif
299,terima kasih telkomsel,Positif
300,terimakasih indihome telkomsel akhirnyaa buka netflix terimakaih vpn selam,Positif
301,terima kasih telkomsel lt,Positif
302,telkomsel buka blokir netflix akhirnyaa terima kasih telkomsel,Positif
303,terimakasih telkomsel udah lapang dada terima netflixid,Positif
304,hubung hujat telkomsel indihome blokir netflix mohon maaf yang besar nya terima kasih karna buka blokir netflix ps awas aja kalo tiba blokir gue udah beli paket mahal nich,Positif
305,selamat malam min telkomsel mohon koneksi daerah mindi koja yg jumping terima kasih,Positif
306,selamat siang telkomsel hubung kena migrasi kartu prabayar pasca bayar photo copy ktp aktif terimakasih,Positif
307,selamat siang telkomsel mohon bantu nomor telkomsel isi pulsa terima kasih,Positif
308,haloo telkomsel gak respon buzzer bajing si dennysiregar yah lapar suka fitnah masuk fitnah santri somasi buang aja laut min terima kasih,Positif
309,minggu nonton laligaen seriea pake aplikasi maxstream telkomsel beinsportsid lancar buffering full hd modal langgan negeri tata tonton asa stadion full terimakasih,Positif
310,hallo telkomsel nomer tsel sinyal internetnya ga masuk sore mohon bantu cek terimakasih,Positif
311,telkomsel nambahin fitur deteksi cuaca tau kalo sebentar hujan badai hujan lebat terimakasih telkomsel hujan jam jaring jam udah ilang timbul bingung mo bahagia marah,Positif
312,cc telkomsel terima kasih jaring lelet kek belah,Positif
313,wamena ni trada hibur ee main internet sj susah nonton yutup susah main game online susah main sosmed susah senin jumat penuh stress sabtu minggu stress ga hibur terimakasih telkomsel su warna hidup,Positif
314,indihome telkomsel terimakasih buka akses netflixid,Positif
315,mohon info langgan telkomsel laku panggil kece pulsa terima panggil isi ulang pulsa pulsa masuk transaksi hasil mohon bantu terima kasih telkomsel,Positif
316,hai min telkomsel utk kendala jaring normal terima kasih responnya,Positif
317,keluh hadap xlaxiata tbk terima kasih tinggal keluh hadap telkomsel nih yang kelar terima kasih,Positif
318,yuhuuu dpt promo nich rb dpt kuota gb unlimited wa nelpon puas terima kasih telkomsel,Positif
319,kutip quote acara the nextdev hub virtual talks edisi ke beda ngena banget terima kasih nextdev telkomsel the nextdev thenextdevhub telkomsel,Positif
320,dear telkomsel besok pagi musibah yang alami perihal paket data gagal potong saldo rampung urus aja via grapari kantor pusat langsung terima kasih cc telkomindonesia,Positif
321,terimakasih sinyal telkomsel bantu seminar,Positif
322,siang mimin telkomsel eror ya cek pulsa eror mohon bantu terimakasih,Positif
323,indihome mati pagi ngga ngeh krn hp fine aja eh nyata autokonek mobile data sy kata admin indihome restart modem alhamdulillah nyala terima kasih telkomsel mobile data nya emosi wifi mati,Positif
324,mohon telkomsel memblock nomor laku tipu bbrp org teman dg modus pinjam uang terima kasih cc tmcpoldametro,Positif
325,min telkomsel mohon bantu cek nomor kuota unlimited buka facebook buka wa kuota utama pakai lokasi padalarang bandung barat terima kasih,Positif
326,halo telkomsel nomor sms tenggang nya isi pulsa prrpanjang pulsa nya masuk mohon bantu terima kasih,Positif
327,lapor komandan jaring telkomsel sumbar riau stabil sediakala mohon ndan terimakasih,Positif
328,terimakasih telkomsel jaring towernya dibenerin gaada sinyal jam,Positif
329,terimakasih telkomsel sedia paket unlimited g rupia yang wifi nya wkwk,Positif
330,yth telkomsel mohon perhati internet lot paket yang ambil mahal layan muas nyaman terimakasih,Positif
331,sy sbg orang tua murid yg tinggal nun desa pencil mengucapkn terima kasih telkomsel kemkominfo yg tlah meringankn beban oeang tua murid dgn adany edisi ajar khusus data paket selular yg keluarkn smg dpat seterusny smp slesai corona,Positif
332,tolong yg sinyal net id ganggu telkomsel indihome telkomindonesia kota sungai penuh propinsi jambi tolong kemkominfo duli hadap keluh daerah terimakasih,Positif
333,terimakasih telkomsel provider yang islami kali azan jaring sulit hilang terimakasih ibadah sabar,Positif
334,terimakasih telkomsel undang un ty undang yahhh un tyattselssf,Positif
335,un tyattselsff terima kasih telkomsel bosen undang un ty yaak sangat bakat telkomsel un ty official,Positif
336,terimakasih telkomsel udh ngundang un ty official acara telkomsel silver stream fest yaaa sayang tsel un tyattselssf,Positif
337,terimakasih banyaakkkk telkomsel undang un ty official terimakasih un ty percaya nyanyi lagu makasih honor lagu sukses telkomsel th un tyattselssf,Positif
338,terima kasih telkomsel tanggap lapor kait sms promo yang menganggu goda spending money,Positif
339,terima kasih telkomsel jaring internet kartu ku normal sukses,Positif
340,wifi indihome bagus huaaa stream mv terima kasih telkomsel,Positif
341,selamat siang telkomsel ga nelpon provider mesin operator limit rp bayar kartu halo terimakasih,Positif
342,terimakasih telkomsel jam gin akses mytelkomselnya paket yang beli keburu habis,Positif
343,ya no pasca bayar ga nelpon provider mohon cerah telkomsel terimakasih,Positif
344,terima kasih telkomsel paket yang merdeka telkomsel,Positif
345,hallo adm telkomsel uda minggu jaring lambat tolong bantu cek terima kasih,Positif
346,hai telkomsel telkomsel bintaran wetan piyungan bantul yogyakarta sinyal jelek bgt g sinyal turun tower tri tolong tower daerah terimakasih,Positif
347,terimakasih telkomsel,Positif
348,terima kasih telkomsel paket data udah unlimited,Positif
349,terimakasih telkomsel alangah jgn hari kek kuotagratis,Positif
350,sinyal telkomsel amp indihome ga stabil alas ga baca balas wa terima kasih telkomsel indihome,Positif
351,terima kasih telkomsel gegara jaring hilang telat ngumpulin uji hatur nuhun,Positif
352,terima kasih telkomsel berkat kuota gb mu streaming mv boy treasure muntah kang teamyoutube mameul yeoreojo eyaa,Positif
353,terima kasih telkomsel promo setia telkomsel,Positif
354,dear telkomsel trouble jaring daerah cimahi kemarin sore sinyal tp jaring internet buruk mohon ditindaklanjuti terimakasih,Positif
355,dear telkomsel trouble jaring daerah cimahi kemarin sore sinyal tp jaring internet buruk mohon ditindaklanjuti terimakasih,Positif
356,tolong cek isi ribu terima kasih telkomsel,Positif
357,hae kawan kejut telkomsel ni gassskan wakkk terimakasih loopdumai telkomsel sepdum,Positif
358,g ceria rb minggu telkomsel terimakasih,Positif
359,warna kuning bahagia yang laku telkomsel ping kuning main game online over bahagia terima kasih telkomsel,Positif
360,terima kasih axisgsm teman tinggal telkomsel main ya,Positif
361,signal simpati jl jampang jatimulya bekas timur jelak telkomsel pagi terima kasih,Positif
362,akibat bakar sto telkom pekanbaru yang pulih jaring internet indihome jaring selular telkomsel normal mohon update responnya kait terimakasih,Positif
363,mas stay telkomsel yang sd udah nemenin tua wkwk salut jam udah akses neng tidur cepet pikir tenang terimakasih telkomsel,Positif
364,terima kasih telkomsel sinyal muncul,Positif
365,terimakasih telkomsel sinyal jaring internetnya sdh normal ttp semangat yh langgan setia,Positif
366,kuota xl ku tinggal beberap mb cabut pasang sim card ngecek tsel alhamdulillah udah terima kasih telkomsel kambuh,Positif
367,jaring daerah aceh aman terimakasih tim yang tugas ya telkomsel,Positif
368,jam rampung terima kasih telkomsel proud of you,Positif
369,terimakasih karyawan staf telkomsel yang rusa cepat comeback yang epic telkomsel telkomsel,Positif
370,jam sinyal muncul terimakasih telkomsel usaha optimal,Positif
371,terima kasih telkomsel now back to pochinki,Positif
372,terima kasih telkomsel layan kota pekanbaru pulih normal salut kerja cepat layan langgan telkomsel,Positif
373,beli quota kartu byu id jam siang jam sinyal nya hilang terimakasih telkomsel,Positif
374,tolong telkomsel user nya kompensasi yg terima kasih,Positif
375,telkomsel down paksa bantu smartfren terima kasih anak lanang pake smartfren,Positif
376,yak indihome putus koneksi telkomsel ga koneksi terima kasih,Positif
377,terimakasih telkomsel hambat kerja,Positif
378,terimakasih careindonesia yg telkomsel ga sinyal,Positif
379,telkomsel yang hormat malam wilayah lhokseumawe jaring tidaka da jaring telkomsel mohon nya terima kasih mahaldoang,Positif
380,terima kasih telkomsel myxl myxlcare yang tani anak school from home ajar rumah online sinyal firstmediacares cuti psbl batas sinyal skala lokal,Positif
381,hai telkomsel bagaiama aktif paket terima kasih,Positif
382,terima kasih telkomsel semalem koneksi bagus buka ig gak wa pending mulu ngetwit gak tau kirim,Positif
383,buka ig gak buka story wa gak pas ganti kartu triindonesia aman lancar nyata kendala kartu telkomsel ah elah rugi dah paket halo pascabayar gak untung sinyal buruk terima kasih triindonesia kau selamat sa,Positif
384,halo telkomsel kirim download file foto kartu lot ya kartu simpati mohon bantu terima kasih,Positif
385,terimakasih telkomsel ga loteng buka twitter,Positif
386,hallo telkomsel cuman mo bilang terimakasih hehe,Positif
387,halo telkomsel pagi aktifin paket data saldo potong status hasil mohon solusi terimakasih,Positif
388,halo telkomsel pagi laku aktivasi beli paket internet layan internet sedia mohon bantu hambat kerja terima kasih,Positif
389,kasih saran telkomsel indosatcare myxlcare tingkat sistem layan pas jam istirahat orang aja jam resah internet yang kerja rumah terima kasih,Positif
390,terimakasih xlaxiata tbk sinyal si telkomsel busuk abis cuih cuih bangsat,Positif
391,hi telkomsel nomerku sdh blokir krn blm bayar tagih kartu hallo buka blokir amp bayar nya gimana ya kena denda yg blm bayar terimakasih,Positif
392,dear telkomsel hilang sim card telkomsel minggu yang coba cari temu urus grapari nomor tsb terimakasih,Positif
393,barak udah move on beli paket data app telkomsel knp pake coba beli kena zonk beli rebu saldo gopay udah potong data sampe skrg blm masuk terima kasih telkomsel,Positif
394,hallo admin telkomsel tolong sinyal daerah tembagapura ridgecamp sinyal telkomsel hancur mohon terimakasih,Positif
395,telkomsel halobca terima kasih bantu selesai transaksi yang alami,Positif
396,dear indihome telkomsel mohon maaf ya jaring nya gw pts jawabanya ga kirim mulu woi pake wifi ngilang mulu pake kouta yang ngilang aja sekian terima kasih,Positif
397,masuk kak telkomsel kuota utama keteng yang pilih kuota nya yaa jgn mb gb aja terima kasih yaa,Positif
398,terima kasih telkomsel jaring yang wahhhh jelek aja trossss,Positif
399,selamat malam min telkomsel nmr nya istri kaau telpon ngak nelpon terima kasih,Positif
400,kpd yg ter hormat pt telkomsel gak sih pancar karma desa gak pancar kalo seluler oke kalo akses internet lelet muternya dar saran masuk mohon timbang terimakasih,Positif
401,aja gue muji muji telkomsel jaring bagus sore eh malam hilang total terima kasih telkomsel halang ngejer global mytical glory moba,Positif
402,selamat malam telkomsel mlm laku isi pulsa mobile ribu yg saldo tabung potong pulsa detik masuk mohon tindak terima kasih,Positif
403,selamat sore telkomsel tolong bntuannya kk udah minggu ga beli paket data dr aplikasi my telkomsel terima kasih,Positif
404,kuota gb telkomsel terimakasih kampus cinta unyofficial dapet jatah,Positif
405,alhamdulillah kuota yang kemendikbud ri kemarin barusan aja abis terima kasih telkomsel,Positif
406,selamat pagi mohon maaf nomor tdk pakai telepon pakai kirim sms sinyal pulsa aktif kartu bawa grapari terimakasih telkomsel,Positif
407,dear admin telkomsel henti langgan coba pulsa potong langgan mohon solusi terima kasih,Positif
408,selamat pagi telkomsel signal daerah tiba mohon info terima kasih,Positif
409,halo kemdikbud ri daftar nomor bantu kuota udayanauniv teman mahasiswa dgn provider telkomsel bantu kuota dgn provider yang mohon cerah terima kasih,Positif
410,terimakasih telkomsel layan sungguh kecewa,Positif
411,punten telkomsel jaring internet daerah jelek banget tolong terima kasih,Positif
412,cinta bgt telkomsel tiba dapet promo kuota terimakasih unlimited hehe,Positif
413,terima kasih kpd telkomsel kemendikbud yg bantu upa kuota guru murid indonesia moga dpt manfaat dg guru murid,Positif
414,terimakasih im ooredoo telkomsel unlimitedmu bebas akses video suka sak karepku sak polah pokok love you,Positif
415,haloo mimin telkomsel ambil saldo link aja grapari akun tipe basic terimakasih,Positif
416,terimakasih telkomsel,Positif
417,paket mahal jaring full g koneksi busuk terima kasih telkomsel,Positif
418,respon nya cepet banget terimakasih koutanya telkomsel,Positif
419,terimakasih telkomsel paket udah dibalikin,Positif
420,alas ketidakjelasan jaring putus kontrak provider tri careindonesia hijrah telkomsel terimakasih,Positif
421,terimakasih telkomsel nonton disney yang ambil kuota utama kuota multimedia gede ga kepake,Positif
422,dear telkomsel informasi kait grapari yang operasional daerah jakarta selatan jakarta pusat terimakasih,Positif
