,Unnamed: 0,Tweet,Label
276,276,boikottelkomsel daya yg ujung barat nusantara kalo yg sinyal manjat pohon kelapa paksa terimakasih telkomsel,0
277,277,anjay jaring jam terimakasih telkomsel berkat jaring paket sms nya kepake,0
278,278,telkomsel mohon data sprti no ktp amp kk jgn bobol amp salah staff dgn sebar luas mohonnn terimakasih dennysiregar mohon hadap telkomsel,0
279,279,terima kasih telkomsel nonton netflix,0
280,280,terima kasih indihome telkomsel buka blokir netflixid senang dengar,0
281,281,terima kasih telkomsel yang buka netflix moga film dokumenter indonesia yang tampung maju industri film indonesia,0
282,282,terima kasih telkomsel buka akses netflix bayar jasa bandwidth mu hak pake layan suka hati gak langgar uu netflix telkomsel,0
283,283,terimakasih telkomsel unblock netflixid jd ga repot pake provider xixixi,0
284,284,terima kasih telkomsel karna udaa buka blokir netflixid surga sih weekend rumah aja,0
285,285,terima kasih indihome nonton netflixid ribet doa kabul telkom telkomsel,0
286,286,terima kasih netflixid telkomsel,0
287,287,terimakasih telkomsel istri bebas nonton netflix sayang hapenya lupa kalo suami pulang kerja masuk kamar mandi,0
288,288,terima kasih telkomsel aakuu cintaa telkom group,0
289,289,terima kasih ya telkomsel udah gak blokir netflixid gin enak,0
290,290,terima kasih telkomsel udah akur netflixid uninstall vpn dosa,0
291,291,terima kasih indihome telkomsel netflixid,0
292,292,terima kasih telkomsel telkom dengar aspirasi rakyat vpn nonton netflixid moga sukses tinggal pr indihome kualitas jaring main game lancar,0
293,293,terima kasih telkomsel indihome no vpn anymore,0
294,294,dear telkomsel perihal paket data combo omg gb rp juni via gopayindonesia selesai mohon cepat terima kasih,0
295,295,thankyou damai netflixid telkomsel indihome nya terimakasih wachee vpn,0
296,296,alhamdulillah udah nonton iflixth terima kasih telkomsel,0
297,297,terimakasih indihome telkomsel selancar netflix provider telkom,0
298,298,terima kasih telkomsel udah open netflix was cek payload nih hihi,0
299,299,terima kasih telkomsel,0
300,300,terimakasih indihome telkomsel akhirnyaa buka netflix terimakaih vpn selam,0
301,301,terima kasih telkomsel lt,0
302,302,telkomsel buka blokir netflix akhirnyaa terima kasih telkomsel,0
303,303,terimakasih telkomsel udah lapang dada terima netflixid,0
304,304,hubung hujat telkomsel indihome blokir netflix mohon maaf yang besar nya terima kasih karna buka blokir netflix ps awas aja kalo tiba blokir gue udah beli paket mahal nich,0
305,305,selamat malam min telkomsel mohon koneksi daerah mindi koja yg jumping terima kasih,0
306,306,selamat siang telkomsel hubung kena migrasi kartu prabayar pasca bayar photo copy ktp aktif terimakasih,0
307,307,selamat siang telkomsel mohon bantu nomor telkomsel isi pulsa terima kasih,0
308,308,haloo telkomsel gak respon buzzer bajing si dennysiregar yah lapar suka fitnah masuk fitnah santri somasi buang aja laut min terima kasih,0
309,309,minggu nonton laligaen seriea pake aplikasi maxstream telkomsel beinsportsid lancar buffering full hd modal langgan negeri tata tonton asa stadion full terimakasih,0
310,310,hallo telkomsel nomer tsel sinyal internetnya ga masuk sore mohon bantu cek terimakasih,0
311,311,telkomsel nambahin fitur deteksi cuaca tau kalo sebentar hujan badai hujan lebat terimakasih telkomsel hujan jam jaring jam udah ilang timbul bingung mo bahagia marah,0
312,312,cc telkomsel terima kasih jaring lelet kek belah,0
313,313,wamena ni trada hibur ee main internet sj susah nonton yutup susah main game online susah main sosmed susah senin jumat penuh stress sabtu minggu stress ga hibur terimakasih telkomsel su warna hidup,0
314,314,indihome telkomsel terimakasih buka akses netflixid,0
315,315,mohon info langgan telkomsel laku panggil kece pulsa terima panggil isi ulang pulsa pulsa masuk transaksi hasil mohon bantu terima kasih telkomsel,0
316,316,hai min telkomsel utk kendala jaring normal terima kasih responnya,0
317,317,keluh hadap xlaxiata tbk terima kasih tinggal keluh hadap telkomsel nih yang kelar terima kasih,0
318,318,yuhuuu dpt promo nich rb dpt kuota gb unlimited wa nelpon puas terima kasih telkomsel,0
319,319,kutip quote acara the nextdev hub virtual talks edisi ke beda ngena banget terima kasih nextdev telkomsel the nextdev thenextdevhub telkomsel,0
320,320,dear telkomsel besok pagi musibah yang alami perihal paket data gagal potong saldo rampung urus aja via grapari kantor pusat langsung terima kasih cc telkomindonesia,0
321,321,terimakasih sinyal telkomsel bantu seminar,0
322,322,siang mimin telkomsel eror ya cek pulsa eror mohon bantu terimakasih,0
323,323,indihome mati pagi ngga ngeh krn hp fine aja eh nyata autokonek mobile data sy kata admin indihome restart modem alhamdulillah nyala terima kasih telkomsel mobile data nya emosi wifi mati,0
324,324,mohon telkomsel memblock nomor laku tipu bbrp org teman dg modus pinjam uang terima kasih cc tmcpoldametro,0
325,325,min telkomsel mohon bantu cek nomor kuota unlimited buka facebook buka wa kuota utama pakai lokasi padalarang bandung barat terima kasih,0
326,326,halo telkomsel nomor sms tenggang nya isi pulsa prrpanjang pulsa nya masuk mohon bantu terima kasih,0
327,327,lapor komandan jaring telkomsel sumbar riau stabil sediakala mohon ndan terimakasih,0
328,328,terimakasih telkomsel jaring towernya dibenerin gaada sinyal jam,0
329,329,terimakasih telkomsel sedia paket unlimited g rupia yang wifi nya wkwk,0
330,330,yth telkomsel mohon perhati internet lot paket yang ambil mahal layan muas nyaman terimakasih,0
331,331,sy sbg orang tua murid yg tinggal nun desa pencil mengucapkn terima kasih telkomsel kemkominfo yg tlah meringankn beban oeang tua murid dgn adany edisi ajar khusus data paket selular yg keluarkn smg dpat seterusny smp slesai corona,0
332,332,tolong yg sinyal net id ganggu telkomsel indihome telkomindonesia kota sungai penuh propinsi jambi tolong kemkominfo duli hadap keluh daerah terimakasih,0
333,333,terimakasih telkomsel provider yang islami kali azan jaring sulit hilang terimakasih ibadah sabar,0
334,334,terimakasih telkomsel undang un ty undang yahhh un tyattselssf,0
335,335,un tyattselsff terima kasih telkomsel bosen undang un ty yaak sangat bakat telkomsel un ty official,0
336,336,terimakasih telkomsel udh ngundang un ty official acara telkomsel silver stream fest yaaa sayang tsel un tyattselssf,0
337,337,terimakasih banyaakkkk telkomsel undang un ty official terimakasih un ty percaya nyanyi lagu makasih honor lagu sukses telkomsel th un tyattselssf,0
338,338,terima kasih telkomsel tanggap lapor kait sms promo yang menganggu goda spending money,0
339,339,terima kasih telkomsel jaring internet kartu ku normal sukses,0
340,340,wifi indihome bagus huaaa stream mv terima kasih telkomsel,0
341,341,selamat siang telkomsel ga nelpon provider mesin operator limit rp bayar kartu halo terimakasih,0
342,342,terimakasih telkomsel jam gin akses mytelkomselnya paket yang beli keburu habis,0
343,343,ya no pasca bayar ga nelpon provider mohon cerah telkomsel terimakasih,0
344,344,terima kasih telkomsel paket yang merdeka telkomsel,0
345,345,hallo adm telkomsel uda minggu jaring lambat tolong bantu cek terima kasih,0
346,346,hai telkomsel telkomsel bintaran wetan piyungan bantul yogyakarta sinyal jelek bgt g sinyal turun tower tri tolong tower daerah terimakasih,0
347,347,terimakasih telkomsel,0
348,348,terima kasih telkomsel paket data udah unlimited,0
349,349,terimakasih telkomsel alangah jgn hari kek kuotagratis,0
350,350,sinyal telkomsel amp indihome ga stabil alas ga baca balas wa terima kasih telkomsel indihome,0
351,351,terima kasih telkomsel gegara jaring hilang telat ngumpulin uji hatur nuhun,0
352,352,terima kasih telkomsel berkat kuota gb mu streaming mv boy treasure muntah kang teamyoutube mameul yeoreojo eyaa,0
353,353,terima kasih telkomsel promo setia telkomsel,0
354,354,dear telkomsel trouble jaring daerah cimahi kemarin sore sinyal tp jaring internet buruk mohon ditindaklanjuti terimakasih,0
355,355,dear telkomsel trouble jaring daerah cimahi kemarin sore sinyal tp jaring internet buruk mohon ditindaklanjuti terimakasih,0
356,356,tolong cek isi ribu terima kasih telkomsel,0
357,357,hae kawan kejut telkomsel ni gassskan wakkk terimakasih loopdumai telkomsel sepdum,0
358,358,g ceria rb minggu telkomsel terimakasih,0
359,359,warna kuning bahagia yang laku telkomsel ping kuning main game online over bahagia terima kasih telkomsel,0
360,360,terima kasih axisgsm teman tinggal telkomsel main ya,0
361,361,signal simpati jl jampang jatimulya bekas timur jelak telkomsel pagi terima kasih,0
362,362,akibat bakar sto telkom pekanbaru yang pulih jaring internet indihome jaring selular telkomsel normal mohon update responnya kait terimakasih,0
363,363,mas stay telkomsel yang sd udah nemenin tua wkwk salut jam udah akses neng tidur cepet pikir tenang terimakasih telkomsel,0
364,364,terima kasih telkomsel sinyal muncul,0
365,365,terimakasih telkomsel sinyal jaring internetnya sdh normal ttp semangat yh langgan setia,0
366,366,kuota xl ku tinggal beberap mb cabut pasang sim card ngecek tsel alhamdulillah udah terima kasih telkomsel kambuh,0
367,367,jaring daerah aceh aman terimakasih tim yang tugas ya telkomsel,0
368,368,jam rampung terima kasih telkomsel proud of you,0
369,369,terimakasih karyawan staf telkomsel yang rusa cepat comeback yang epic telkomsel telkomsel,0
370,370,jam sinyal muncul terimakasih telkomsel usaha optimal,0
371,371,terima kasih telkomsel now back to pochinki,0
372,372,terima kasih telkomsel layan kota pekanbaru pulih normal salut kerja cepat layan langgan telkomsel,0
373,373,beli quota kartu byu id jam siang jam sinyal nya hilang terimakasih telkomsel,0
374,374,tolong telkomsel user nya kompensasi yg terima kasih,0
375,375,telkomsel down paksa bantu smartfren terima kasih anak lanang pake smartfren,0
376,376,yak indihome putus koneksi telkomsel ga koneksi terima kasih,0
377,377,terimakasih telkomsel hambat kerja,0
378,378,terimakasih careindonesia yg telkomsel ga sinyal,0
379,379,telkomsel yang hormat malam wilayah lhokseumawe jaring tidaka da jaring telkomsel mohon nya terima kasih mahaldoang,0
380,380,terima kasih telkomsel myxl myxlcare yang tani anak school from home ajar rumah online sinyal firstmediacares cuti psbl batas sinyal skala lokal,0
381,381,hai telkomsel bagaiama aktif paket terima kasih,0
382,382,terima kasih telkomsel semalem koneksi bagus buka ig gak wa pending mulu ngetwit gak tau kirim,0
383,383,buka ig gak buka story wa gak pas ganti kartu triindonesia aman lancar nyata kendala kartu telkomsel ah elah rugi dah paket halo pascabayar gak untung sinyal buruk terima kasih triindonesia kau selamat sa,0
384,384,halo telkomsel kirim download file foto kartu lot ya kartu simpati mohon bantu terima kasih,0
385,385,terimakasih telkomsel ga loteng buka twitter,0
386,386,hallo telkomsel cuman mo bilang terimakasih hehe,0
387,387,halo telkomsel pagi aktifin paket data saldo potong status hasil mohon solusi terimakasih,0
388,388,halo telkomsel pagi laku aktivasi beli paket internet layan internet sedia mohon bantu hambat kerja terima kasih,0
389,389,kasih saran telkomsel indosatcare myxlcare tingkat sistem layan pas jam istirahat orang aja jam resah internet yang kerja rumah terima kasih,0
390,390,terimakasih xlaxiata tbk sinyal si telkomsel busuk abis cuih cuih bangsat,0
391,391,hi telkomsel nomerku sdh blokir krn blm bayar tagih kartu hallo buka blokir amp bayar nya gimana ya kena denda yg blm bayar terimakasih,0
392,392,dear telkomsel hilang sim card telkomsel minggu yang coba cari temu urus grapari nomor tsb terimakasih,0
393,393,barak udah move on beli paket data app telkomsel knp pake coba beli kena zonk beli rebu saldo gopay udah potong data sampe skrg blm masuk terima kasih telkomsel,0
394,394,hallo admin telkomsel tolong sinyal daerah tembagapura ridgecamp sinyal telkomsel hancur mohon terimakasih,0
395,395,telkomsel halobca terima kasih bantu selesai transaksi yang alami,0
396,396,dear indihome telkomsel mohon maaf ya jaring nya gw pts jawabanya ga kirim mulu woi pake wifi ngilang mulu pake kouta yang ngilang aja sekian terima kasih,0
397,397,masuk kak telkomsel kuota utama keteng yang pilih kuota nya yaa jgn mb gb aja terima kasih yaa,0
398,398,terima kasih telkomsel jaring yang wahhhh jelek aja trossss,0
399,399,selamat malam min telkomsel nmr nya istri kaau telpon ngak nelpon terima kasih,0
400,400,kpd yg ter hormat pt telkomsel gak sih pancar karma desa gak pancar kalo seluler oke kalo akses internet lelet muternya dar saran masuk mohon timbang terimakasih,0
401,401,aja gue muji muji telkomsel jaring bagus sore eh malam hilang total terima kasih telkomsel halang ngejer global mytical glory moba,0
402,402,selamat malam telkomsel mlm laku isi pulsa mobile ribu yg saldo tabung potong pulsa detik masuk mohon tindak terima kasih,0
403,403,selamat sore telkomsel tolong bntuannya kk udah minggu ga beli paket data dr aplikasi my telkomsel terima kasih,0
404,404,kuota gb telkomsel terimakasih kampus cinta unyofficial dapet jatah,0
405,405,alhamdulillah kuota yang kemendikbud ri kemarin barusan aja abis terima kasih telkomsel,0
406,406,selamat pagi mohon maaf nomor tdk pakai telepon pakai kirim sms sinyal pulsa aktif kartu bawa grapari terimakasih telkomsel,0
407,407,dear admin telkomsel henti langgan coba pulsa potong langgan mohon solusi terima kasih,0
408,408,selamat pagi telkomsel signal daerah tiba mohon info terima kasih,0
409,409,halo kemdikbud ri daftar nomor bantu kuota udayanauniv teman mahasiswa dgn provider telkomsel bantu kuota dgn provider yang mohon cerah terima kasih,0
410,410,terimakasih telkomsel layan sungguh kecewa,0
411,411,punten telkomsel jaring internet daerah jelek banget tolong terima kasih,0
412,412,cinta bgt telkomsel tiba dapet promo kuota terimakasih unlimited hehe,0
413,413,terima kasih kpd telkomsel kemendikbud yg bantu upa kuota guru murid indonesia moga dpt manfaat dg guru murid,0
414,414,terimakasih im ooredoo telkomsel unlimitedmu bebas akses video suka sak karepku sak polah pokok love you,0
415,415,haloo mimin telkomsel ambil saldo link aja grapari akun tipe basic terimakasih,0
416,416,terimakasih telkomsel,0
417,417,paket mahal jaring full g koneksi busuk terima kasih telkomsel,0
418,418,respon nya cepet banget terimakasih koutanya telkomsel,0
419,419,terimakasih telkomsel paket udah dibalikin,0
420,420,alas ketidakjelasan jaring putus kontrak provider tri careindonesia hijrah telkomsel terimakasih,0
421,421,terimakasih telkomsel nonton disney yang ambil kuota utama kuota multimedia gede ga kepake,0
422,422,dear telkomsel informasi kait grapari yang operasional daerah jakarta selatan jakarta pusat terimakasih,0
423,423,ga paham lg sm telkomsel bbrp hr pas kuota surprise dealku habis kucek apps mytsel nemu paket super sakti cuman k aktif minggu eh kuota unlimited g fup full spead ga paham deh terima kasih bgt moga pake paket,0
424,424,terima kasih telkomsel beli paket internet gb hr rb,0
425,425,hallo admin telkomsel min paket ceria nya terimakasih,0
426,426,gedek banget sinyal internet telkomsel kagak stabil tolong jaring internetnya gin mulu restrat kali tetep aja bantu terimakasih,0
427,427,dear telkomsel terimakasih latih sabar,0
428,428,terimakasih im ooredoo bantu andal telkomsel ganggu ngg sinyal internet sakingudahlamapaketelkomsel nomorsudahlamapake im ooredoo telkomselganguan,0
429,429,kemarin kerja laptop tethering pake sinyal telkomsel handphone terima kasih telkomsel,0
430,430,alhamdulillah wifi kosan dapet kuota unlimited gb telkomsel terima kasih bantu langgan,0
